timestamp,host_id,n_vms,cpu_used,ram_used,cpu_capacity,ram_capacity,power_consumed
2025-01-06 04:00:00,0,12,32.27,49.72,32,128,603.38
2025-01-06 04:00:00,1,11,31.59,53.93,32,128,594.88
2025-01-06 04:00:00,2,9,24.04,29.6,32,128,500.5
2025-01-06 04:00:00,3,26,66.97,87.09,32,128,1037.12
2025-01-06 04:00:00,4,11,28.26,28.83,32,128,553.25
2025-01-06 04:00:00,5,16,38.6,69.27,32,128,682.5
2025-01-06 04:00:00,6,11,26.54,47.55,32,128,531.75
2025-01-06 04:00:00,7,12,32.93,43.53,32,128,611.62
2025-01-06 04:00:00,8,14,31.05,55.62,32,128,588.12
2025-01-06 04:00:00,9,18,45.9,82.43,32,128,773.75
2025-01-06 05:00:00,0,11,26.75,44.39,32,128,534.38
2025-01-06 05:00:00,1,9,20.6,42.68,32,128,457.5
2025-01-06 05:00:00,2,12,24.13,36.98,32,128,501.63
2025-01-06 05:00:00,3,24,64.16,95.1,32,128,1002.0
2025-01-06 05:00:00,4,12,29.29,43.62,32,128,566.12
2025-01-06 05:00:00,5,17,44.75,70.64,32,128,759.38
2025-01-06 05:00:00,6,10,29.05,40.9,32,128,563.12
2025-01-06 05:00:00,7,11,25.46,59.77,32,128,518.25
2025-01-06 05:00:00,8,13,27.63,58.35,32,128,545.38
2025-01-06 05:00:00,9,18,42.74,67.06,32,128,734.25
2025-01-06 06:00:00,0,12,30.85,45.84,32,128,585.62
2025-01-06 06:00:00,1,11,26.78,46.01,32,128,534.75
2025-01-06 06:00:00,2,11,30.47,49.31,32,128,580.88
2025-01-06 06:00:00,3,26,61.31,95.57,32,128,966.38
2025-01-06 06:00:00,4,11,26.6,41.37,32,128,532.5
2025-01-06 06:00:00,5,17,39.33,70.16,32,128,691.62
2025-01-06 06:00:00,6,10,20.4,37.35,32,128,455.0
2025-01-06 06:00:00,7,10,26.9,46.73,32,128,536.25
2025-01-06 06:00:00,8,12,28.9,48.95,32,128,561.25
2025-01-06 06:00:00,9,14,25.65,55.95,32,128,520.62
2025-01-06 07:00:00,0,12,33.46,42.1,32,128,618.25
2025-01-06 07:00:00,1,9,23.28,41.41,32,128,491.0
2025-01-06 07:00:00,2,11,31.9,43.49,32,128,598.75
2025-01-06 07:00:00,3,22,57.63,108.46,32,128,920.38
2025-01-06 07:00:00,4,12,32.14,47.27,32,128,601.75
2025-01-06 07:00:00,5,14,39.61,54.51,32,128,695.12
2025-01-06 07:00:00,6,12,29.32,59.52,32,128,566.5
2025-01-06 07:00:00,7,11,26.51,47.13,32,128,531.38
2025-01-06 07:00:00,8,14,32.23,59.22,32,128,602.88
2025-01-06 07:00:00,9,18,50.92,68.25,32,128,836.5
2025-01-06 08:00:00,0,10,25.49,41.78,32,128,518.62
2025-01-06 08:00:00,1,10,24.99,42.08,32,128,512.38
2025-01-06 08:00:00,2,11,27.82,34.24,32,128,547.75
2025-01-06 08:00:00,3,23,53.85,98.99,32,128,873.12
2025-01-06 08:00:00,4,12,26.37,53.5,32,128,529.62
2025-01-06 08:00:00,5,15,37.13,58.3,32,128,664.12
2025-01-06 08:00:00,6,11,27.63,48.47,32,128,545.38
2025-01-06 08:00:00,7,12,30.35,44.59,32,128,579.38
2025-01-06 08:00:00,8,13,27.69,56.14,32,128,546.12
2025-01-06 08:00:00,9,18,47.89,71.52,32,128,798.62
2025-01-06 09:00:00,0,12,34.1,42.89,32,128,626.25
2025-01-06 09:00:00,1,10,27.68,41.95,32,128,546.0
2025-01-06 09:00:00,2,12,33.17,42.8,32,128,614.62
2025-01-06 09:00:00,3,26,66.7,113.8,32,128,1033.75
2025-01-06 09:00:00,4,12,25.46,42.54,32,128,518.25
2025-01-06 09:00:00,5,13,39.15,63.33,32,128,689.38
2025-01-06 09:00:00,6,12,29.61,50.07,32,128,570.12
2025-01-06 09:00:00,7,9,20.71,37.65,32,128,458.88
2025-01-06 09:00:00,8,11,28.75,42.66,32,128,559.38
2025-01-06 09:00:00,9,18,49.62,70.01,32,128,820.25
2025-01-06 10:00:00,0,12,29.12,47.45,32,128,564.0
2025-01-06 10:00:00,1,11,21.64,40.32,32,128,470.5
2025-01-06 10:00:00,2,12,36.47,49.05,32,128,655.88
2025-01-06 10:00:00,3,25,68.78,99.52,32,128,1059.75
2025-01-06 10:00:00,4,12,28.27,44.69,32,128,553.38
2025-01-06 10:00:00,5,11,21.35,40.69,32,128,466.88
2025-01-06 10:00:00,6,12,25.8,51.3,32,128,522.5
2025-01-06 10:00:00,7,11,24.77,43.32,32,128,509.62
2025-01-06 10:00:00,8,13,37.45,59.48,32,128,668.12
2025-01-06 10:00:00,9,17,43.22,65.41,32,128,740.25
2025-01-06 11:00:00,0,12,27.44,61.08,32,128,543.0
2025-01-06 11:00:00,1,11,32.39,38.49,32,128,604.88
2025-01-06 11:00:00,2,11,27.93,42.03,32,128,549.12
2025-01-06 11:00:00,3,25,66.18,88.08,32,128,1027.25
2025-01-06 11:00:00,4,12,30.53,61.71,32,128,581.62
2025-01-06 11:00:00,5,17,42.47,75.11,32,128,730.88
2025-01-06 11:00:00,6,10,26.4,26.42,32,128,530.0
2025-01-06 11:00:00,7,13,33.26,48.42,32,128,615.75
2025-01-06 11:00:00,8,12,38.75,46.86,32,128,684.37
2025-01-06 11:00:00,9,18,38.03,69.0,32,128,675.38
2025-01-06 12:00:00,0,12,34.82,54.1,32,128,635.25
2025-01-06 12:00:00,1,11,25.01,43.79,32,128,512.62
2025-01-06 12:00:00,2,10,20.89,43.48,32,128,461.12
2025-01-06 12:00:00,3,23,60.97,95.35,32,128,962.12
2025-01-06 12:00:00,4,12,27.89,55.54,32,128,548.62
2025-01-06 12:00:00,5,16,31.51,48.89,32,128,593.88
2025-01-06 12:00:00,6,9,21.93,36.08,32,128,474.12
2025-01-06 12:00:00,7,12,30.59,42.14,32,128,582.38
2025-01-06 12:00:00,8,13,32.77,53.12,32,128,609.62
2025-01-06 12:00:00,9,17,47.78,67.61,32,128,797.25
2025-01-06 13:00:00,0,11,27.0,52.4,32,128,537.5
2025-01-06 13:00:00,1,8,18.7,38.56,32,128,433.75
2025-01-06 13:00:00,2,12,32.53,51.78,32,128,606.62
2025-01-06 13:00:00,3,26,55.98,105.42,32,128,899.75
2025-01-06 13:00:00,4,13,36.68,47.59,32,128,658.5
2025-01-06 13:00:00,5,15,41.93,52.86,32,128,724.13
2025-01-06 13:00:00,6,11,27.17,41.1,32,128,539.62
2025-01-06 13:00:00,7,12,29.73,43.61,32,128,571.62
2025-01-06 13:00:00,8,13,28.37,60.99,32,128,554.62
2025-01-06 13:00:00,9,14,36.85,56.48,32,128,660.62
2025-01-06 14:00:00,0,13,33.7,59.29,32,128,621.25
2025-01-06 14:00:00,1,10,29.23,37.01,32,128,565.38
2025-01-06 14:00:00,2,12,22.48,45.88,32,128,481.0
2025-01-06 14:00:00,3,23,59.91,92.2,32,128,948.88
2025-01-06 14:00:00,4,13,31.69,48.45,32,128,596.12
2025-01-06 14:00:00,5,17,41.14,71.93,32,128,714.25
2025-01-06 14:00:00,6,11,23.9,44.21,32,128,498.75
2025-01-06 14:00:00,7,13,30.58,62.64,32,128,582.25
2025-01-06 14:00:00,8,13,34.45,48.55,32,128,630.62
2025-01-06 14:00:00,9,17,44.93,53.82,32,128,761.62
2025-01-06 15:00:00,0,12,27.94,42.17,32,128,549.25
2025-01-06 15:00:00,1,10,23.66,40.13,32,128,495.75
2025-01-06 15:00:00,2,10,27.29,40.32,32,128,541.12
2025-01-06 15:00:00,3,24,65.92,96.68,32,128,1024.0
2025-01-06 15:00:00,4,11,23.6,40.47,32,128,495.0
2025-01-06 15:00:00,5,13,33.18,62.07,32,128,614.75
2025-01-06 15:00:00,6,12,30.26,50.21,32,128,578.25
2025-01-06 15:00:00,7,13,33.75,52.67,32,128,621.88
2025-01-06 15:00:00,8,14,38.15,50.77,32,128,676.88
2025-01-06 15:00:00,9,18,57.16,72.12,32,128,914.5
2025-01-06 16:00:00,0,11,30.53,46.76,32,128,581.62
2025-01-06 16:00:00,1,9,19.65,34.86,32,128,445.62
2025-01-06 16:00:00,2,10,25.5,40.75,32,128,518.75
2025-01-06 16:00:00,3,26,72.81,113.89,32,128,1110.12
2025-01-06 16:00:00,4,12,25.61,43.86,32,128,520.12
2025-01-06 16:00:00,5,16,37.29,57.12,32,128,666.12
2025-01-06 16:00:00,6,12,25.25,54.52,32,128,515.62
2025-01-06 16:00:00,7,11,29.47,43.1,32,128,568.38
2025-01-06 16:00:00,8,13,31.82,45.6,32,128,597.75
2025-01-06 16:00:00,9,17,43.86,55.1,32,128,748.25
2025-01-06 17:00:00,0,12,34.71,47.98,32,128,633.88
2025-01-06 17:00:00,1,10,21.44,37.86,32,128,468.0
2025-01-06 17:00:00,2,10,28.7,42.05,32,128,558.75
2025-01-06 17:00:00,3,23,47.83,91.55,32,128,797.87
2025-01-06 17:00:00,4,13,33.18,54.96,32,128,614.75
2025-01-06 17:00:00,5,17,42.66,84.46,32,128,733.25
2025-01-06 17:00:00,6,12,30.07,46.67,32,128,575.88
2025-01-06 17:00:00,7,13,38.91,49.65,32,128,686.38
2025-01-06 17:00:00,8,11,25.99,58.12,32,128,524.88
2025-01-06 17:00:00,9,16,41.12,70.39,32,128,714.0
2025-01-06 18:00:00,0,12,33.05,44.33,32,128,613.12
2025-01-06 18:00:00,1,9,24.28,33.0,32,128,503.5
2025-01-06 18:00:00,2,11,29.32,46.46,32,128,566.5
2025-01-06 18:00:00,3,25,54.99,98.92,32,128,887.38
2025-01-06 18:00:00,4,13,41.12,52.8,32,128,714.0
2025-01-06 18:00:00,5,15,37.18,60.0,32,128,664.75
2025-01-06 18:00:00,6,11,32.09,48.33,32,128,601.12
2025-01-06 18:00:00,7,11,29.83,45.27,32,128,572.88
2025-01-06 18:00:00,8,11,29.7,44.69,32,128,571.25
2025-01-06 18:00:00,9,17,36.27,78.28,32,128,653.38
2025-01-06 19:00:00,0,12,28.14,51.63,32,128,551.75
2025-01-06 19:00:00,1,9,19.82,33.86,32,128,447.75
2025-01-06 19:00:00,2,11,30.67,44.76,32,128,583.38
2025-01-06 19:00:00,3,25,56.15,90.25,32,128,901.88
2025-01-06 19:00:00,4,13,31.11,52.33,32,128,588.88
2025-01-06 19:00:00,5,14,33.53,66.09,32,128,619.12
2025-01-06 19:00:00,6,12,32.28,48.44,32,128,603.5
2025-01-06 19:00:00,7,13,34.75,47.88,32,128,634.38
2025-01-06 19:00:00,8,13,40.04,31.48,32,128,700.5
2025-01-06 19:00:00,9,19,53.12,83.19,32,128,864.0
2025-01-06 20:00:00,0,12,22.89,51.85,32,128,486.12
2025-01-06 20:00:00,1,9,18.35,35.44,32,128,429.38
2025-01-06 20:00:00,2,12,28.62,42.47,32,128,557.75
2025-01-06 20:00:00,3,26,73.94,107.88,32,128,1124.25
2025-01-06 20:00:00,4,12,27.93,51.97,32,128,549.12
2025-01-06 20:00:00,5,15,40.68,69.46,32,128,708.5
2025-01-06 20:00:00,6,10,25.4,50.02,32,128,517.5
2025-01-06 20:00:00,7,13,28.99,50.75,32,128,562.38
2025-01-06 20:00:00,8,12,33.86,55.67,32,128,623.25
2025-01-06 20:00:00,9,17,43.04,74.77,32,128,738.0
2025-01-06 21:00:00,0,12,29.02,45.77,32,128,562.75
2025-01-06 21:00:00,1,11,24.45,45.42,32,128,505.63
2025-01-06 21:00:00,2,11,31.67,58.87,32,128,595.88
2025-01-06 21:00:00,3,25,63.34,114.09,32,128,991.75
2025-01-06 21:00:00,4,12,26.27,43.17,32,128,528.38
2025-01-06 21:00:00,5,15,42.94,60.71,32,128,736.75
2025-01-06 21:00:00,6,11,26.83,53.84,32,128,535.38
2025-01-06 21:00:00,7,12,30.41,48.51,32,128,580.12
2025-01-06 21:00:00,8,10,24.85,48.82,32,128,510.62
2025-01-06 21:00:00,9,16,36.57,82.84,32,128,657.12
2025-01-06 22:00:00,0,11,27.39,37.23,32,128,542.38
2025-01-06 22:00:00,1,11,21.56,51.64,32,128,469.5
2025-01-06 22:00:00,2,11,25.99,36.37,32,128,524.88
2025-01-06 22:00:00,3,24,68.31,96.44,32,128,1053.88
2025-01-06 22:00:00,4,11,32.71,29.64,32,128,608.88
2025-01-06 22:00:00,5,17,50.66,70.31,32,128,833.25
2025-01-06 22:00:00,6,12,33.57,51.99,32,128,619.62
2025-01-06 22:00:00,7,11,23.43,38.29,32,128,492.87
2025-01-06 22:00:00,8,13,29.77,41.99,32,128,572.12
2025-01-06 22:00:00,9,18,43.15,72.45,32,128,739.38
2025-01-06 23:00:00,0,12,32.76,41.26,32,128,609.5
2025-01-06 23:00:00,1,10,21.97,39.66,32,128,474.62
2025-01-06 23:00:00,2,12,27.58,53.45,32,128,544.75
2025-01-06 23:00:00,3,22,50.12,89.97,32,128,826.5
2025-01-06 23:00:00,4,13,27.28,52.16,32,128,541.0
2025-01-06 23:00:00,5,16,36.13,74.04,32,128,651.62
2025-01-06 23:00:00,6,11,33.47,40.01,32,128,618.38
2025-01-06 23:00:00,7,13,29.43,56.69,32,128,567.88
2025-01-06 23:00:00,8,12,26.89,42.78,32,128,536.12
2025-01-06 23:00:00,9,19,48.24,78.35,32,128,803.0
2025-01-07 00:00:00,0,9,17.4,34.44,32,128,417.5
2025-01-07 00:00:00,1,10,22.5,45.51,32,128,481.25
2025-01-07 00:00:00,2,12,29.48,43.62,32,128,568.5
2025-01-07 00:00:00,3,23,58.95,107.34,32,128,936.88
2025-01-07 00:00:00,4,13,39.63,49.05,32,128,695.38
2025-01-07 00:00:00,5,17,41.64,70.72,32,128,720.5
2025-01-07 00:00:00,6,11,21.01,39.56,32,128,462.62
2025-01-07 00:00:00,7,9,22.81,38.87,32,128,485.12
2025-01-07 00:00:00,8,13,28.66,61.4,32,128,558.25
2025-01-07 00:00:00,9,18,41.35,61.21,32,128,716.88
2025-01-07 01:00:00,0,11,26.1,53.59,32,128,526.25
2025-01-07 01:00:00,1,9,21.79,31.98,32,128,472.38
2025-01-07 01:00:00,2,11,22.04,54.44,32,128,475.5
2025-01-07 01:00:00,3,22,55.65,109.45,32,128,895.62
2025-01-07 01:00:00,4,10,28.77,37.78,32,128,559.62
2025-01-07 01:00:00,5,13,31.34,53.55,32,128,591.75
2025-01-07 01:00:00,6,10,29.88,38.27,32,128,573.5
2025-01-07 01:00:00,7,12,31.53,57.54,32,128,594.12
2025-01-07 01:00:00,8,12,28.65,46.75,32,128,558.12
2025-01-07 01:00:00,9,17,45.61,73.14,32,128,770.12
2025-01-07 02:00:00,0,12,28.76,51.29,32,128,559.5
2025-01-07 02:00:00,1,11,31.37,41.8,32,128,592.12
2025-01-07 02:00:00,2,9,17.36,27.54,32,128,417.0
2025-01-07 02:00:00,3,25,55.88,95.21,32,128,898.5
2025-01-07 02:00:00,4,12,34.08,39.97,32,128,626.0
2025-01-07 02:00:00,5,16,34.05,67.66,32,128,625.62
2025-01-07 02:00:00,6,9,22.97,29.61,32,128,487.12
2025-01-07 02:00:00,7,11,25.88,40.83,32,128,523.5
2025-01-07 02:00:00,8,14,32.74,58.71,32,128,609.25
2025-01-07 02:00:00,9,17,44.96,73.73,32,128,762.0
2025-01-07 03:00:00,0,13,30.2,49.81,32,128,577.5
2025-01-07 03:00:00,1,11,28.98,36.57,32,128,562.25
2025-01-07 03:00:00,2,11,26.92,47.18,32,128,536.5
2025-01-07 03:00:00,3,24,58.93,99.04,32,128,936.63
2025-01-07 03:00:00,4,12,24.53,42.88,32,128,506.62
2025-01-07 03:00:00,5,15,38.73,54.4,32,128,684.12
2025-01-07 03:00:00,6,11,28.19,48.83,32,128,552.38
2025-01-07 03:00:00,7,12,30.06,47.6,32,128,575.75
2025-01-07 03:00:00,8,11,23.82,34.07,32,128,497.75
2025-01-07 03:00:00,9,18,51.04,81.9,32,128,838.0
2025-01-07 04:00:00,0,10,25.73,31.09,32,128,521.62
2025-01-07 04:00:00,1,9,15.94,40.77,32,128,399.25
2025-01-07 04:00:00,2,10,26.18,26.76,32,128,527.25
2025-01-07 04:00:00,3,24,61.58,91.39,32,128,969.75
2025-01-07 04:00:00,4,10,23.82,40.34,32,128,497.75
2025-01-07 04:00:00,5,17,47.72,82.8,32,128,796.5
2025-01-07 04:00:00,6,11,29.25,43.4,32,128,565.62
2025-01-07 04:00:00,7,12,27.67,54.19,32,128,545.88
2025-01-07 04:00:00,8,12,27.09,41.03,32,128,538.62
2025-01-07 04:00:00,9,17,42.58,73.42,32,128,732.25
2025-01-07 05:00:00,0,13,29.51,50.28,32,128,568.88
2025-01-07 05:00:00,1,11,30.68,40.94,32,128,583.5
2025-01-07 05:00:00,2,9,21.54,35.16,32,128,469.25
2025-01-07 05:00:00,3,22,55.9,96.85,32,128,898.75
2025-01-07 05:00:00,4,12,28.83,42.16,32,128,560.38
2025-01-07 05:00:00,5,15,38.81,70.43,32,128,685.12
2025-01-07 05:00:00,6,11,35.64,55.35,32,128,645.5
2025-01-07 05:00:00,7,12,35.52,51.76,32,128,644.0
2025-01-07 05:00:00,8,14,35.04,59.36,32,128,638.0
2025-01-07 05:00:00,9,17,42.34,68.64,32,128,729.25
2025-01-07 06:00:00,0,12,30.21,59.42,32,128,577.62
2025-01-07 06:00:00,1,11,29.07,33.87,32,128,563.38
2025-01-07 06:00:00,2,9,28.72,18.2,32,128,559.0
2025-01-07 06:00:00,3,24,61.5,95.49,32,128,968.75
2025-01-07 06:00:00,4,13,32.96,63.98,32,128,612.0
2025-01-07 06:00:00,5,15,33.5,67.32,32,128,618.75
2025-01-07 06:00:00,6,12,30.76,43.39,32,128,584.5
2025-01-07 06:00:00,7,13,31.35,44.77,32,128,591.88
2025-01-07 06:00:00,8,13,34.96,50.98,32,128,637.0
2025-01-07 06:00:00,9,19,52.39,65.23,32,128,854.87
2025-01-07 07:00:00,0,13,27.76,49.62,32,128,547.0
2025-01-07 07:00:00,1,11,30.18,47.0,32,128,577.25
2025-01-07 07:00:00,2,12,28.4,43.26,32,128,555.0
2025-01-07 07:00:00,3,21,61.9,79.69,32,128,973.75
2025-01-07 07:00:00,4,13,31.16,48.34,32,128,589.5
2025-01-07 07:00:00,5,16,37.18,71.41,32,128,664.75
2025-01-07 07:00:00,6,12,34.23,46.39,32,128,627.88
2025-01-07 07:00:00,7,10,28.8,38.54,32,128,560.0
2025-01-07 07:00:00,8,13,28.29,66.77,32,128,553.62
2025-01-07 07:00:00,9,18,39.84,59.42,32,128,698.0
2025-01-07 08:00:00,0,13,29.43,64.38,32,128,567.88
2025-01-07 08:00:00,1,9,23.68,32.73,32,128,496.0
2025-01-07 08:00:00,2,10,24.91,41.56,32,128,511.38
2025-01-07 08:00:00,3,26,65.65,97.22,32,128,1020.63
2025-01-07 08:00:00,4,13,36.63,46.32,32,128,657.88
2025-01-07 08:00:00,5,16,46.0,68.58,32,128,775.0
2025-01-07 08:00:00,6,9,23.53,42.36,32,128,494.12
2025-01-07 08:00:00,7,9,23.26,45.31,32,128,490.75
2025-01-07 08:00:00,8,12,28.25,56.01,32,128,553.12
2025-01-07 08:00:00,9,18,42.65,50.2,32,128,733.12
2025-01-07 09:00:00,0,11,18.04,48.02,32,128,425.5
2025-01-07 09:00:00,1,11,28.14,33.62,32,128,551.75
2025-01-07 09:00:00,2,11,22.12,50.45,32,128,476.5
2025-01-07 09:00:00,3,21,50.32,83.76,32,128,829.0
2025-01-07 09:00:00,4,10,21.34,42.26,32,128,466.75
2025-01-07 09:00:00,5,15,33.94,52.82,32,128,624.25
2025-01-07 09:00:00,6,11,31.11,44.23,32,128,588.88
2025-01-07 09:00:00,7,13,31.38,45.31,32,128,592.25
2025-01-07 09:00:00,8,14,37.42,51.06,32,128,667.75
2025-01-07 09:00:00,9,15,34.02,66.53,32,128,625.25
2025-01-07 10:00:00,0,10,27.14,42.87,32,128,539.25
2025-01-07 10:00:00,1,10,23.55,52.54,32,128,494.38
2025-01-07 10:00:00,2,10,22.69,28.35,32,128,483.62
2025-01-07 10:00:00,3,24,57.34,92.2,32,128,916.75
2025-01-07 10:00:00,4,13,30.16,48.82,32,128,577.0
2025-01-07 10:00:00,5,15,29.51,62.74,32,128,568.88
2025-01-07 10:00:00,6,12,28.32,62.6,32,128,554.0
2025-01-07 10:00:00,7,11,25.38,41.98,32,128,517.25
2025-01-07 10:00:00,8,14,32.47,60.48,32,128,605.88
2025-01-07 10:00:00,9,17,38.36,68.22,32,128,679.5
2025-01-07 11:00:00,0,11,30.1,36.14,32,128,576.25
2025-01-07 11:00:00,1,11,28.34,44.01,32,128,554.25
2025-01-07 11:00:00,2,11,26.88,49.84,32,128,536.0
2025-01-07 11:00:00,3,22,58.41,109.59,32,128,930.12
2025-01-07 11:00:00,4,12,24.61,42.87,32,128,507.63
2025-01-07 11:00:00,5,16,42.91,60.84,32,128,736.38
2025-01-07 11:00:00,6,12,27.59,52.37,32,128,544.88
2025-01-07 11:00:00,7,12,31.72,47.97,32,128,596.5
2025-01-07 11:00:00,8,11,27.83,50.75,32,128,547.88
2025-01-07 11:00:00,9,19,44.13,90.65,32,128,751.63
2025-01-07 12:00:00,0,12,27.08,45.44,32,128,538.5
2025-01-07 12:00:00,1,11,33.67,42.9,32,128,620.88
2025-01-07 12:00:00,2,9,26.03,34.03,32,128,525.38
2025-01-07 12:00:00,3,22,54.82,79.69,32,128,885.25
2025-01-07 12:00:00,4,11,28.94,43.98,32,128,561.75
2025-01-07 12:00:00,5,15,43.36,66.4,32,128,742.0
2025-01-07 12:00:00,6,12,34.31,51.37,32,128,628.88
2025-01-07 12:00:00,7,12,30.15,37.07,32,128,576.88
2025-01-07 12:00:00,8,14,30.5,53.24,32,128,581.25
2025-01-07 12:00:00,9,16,46.25,46.39,32,128,778.12
2025-01-07 13:00:00,0,12,24.99,38.2,32,128,512.38
2025-01-07 13:00:00,1,11,33.72,46.48,32,128,621.5
2025-01-07 13:00:00,2,10,24.51,43.78,32,128,506.38
2025-01-07 13:00:00,3,25,63.0,88.29,32,128,987.5
2025-01-07 13:00:00,4,11,27.42,34.47,32,128,542.75
2025-01-07 13:00:00,5,16,46.09,70.36,32,128,776.12
2025-01-07 13:00:00,6,10,24.05,46.61,32,128,500.62
2025-01-07 13:00:00,7,11,26.58,49.05,32,128,532.25
2025-01-07 13:00:00,8,13,30.69,45.32,32,128,583.62
2025-01-07 13:00:00,9,16,39.69,56.2,32,128,696.12
2025-01-07 14:00:00,0,13,34.77,52.47,32,128,634.62
2025-01-07 14:00:00,1,10,24.97,30.25,32,128,512.12
2025-01-07 14:00:00,2,9,24.7,38.51,32,128,508.75
2025-01-07 14:00:00,3,23,57.45,90.6,32,128,918.12
2025-01-07 14:00:00,4,12,26.7,56.81,32,128,533.75
2025-01-07 14:00:00,5,16,36.7,77.4,32,128,658.75
2025-01-07 14:00:00,6,10,24.68,37.98,32,128,508.5
2025-01-07 14:00:00,7,11,29.18,35.16,32,128,564.75
2025-01-07 14:00:00,8,11,27.24,45.34,32,128,540.5
2025-01-07 14:00:00,9,18,43.77,52.07,32,128,747.12
2025-01-07 15:00:00,0,13,27.58,56.61,32,128,544.75
2025-01-07 15:00:00,1,9,25.97,35.09,32,128,524.62
2025-01-07 15:00:00,2,10,25.09,37.39,32,128,513.62
2025-01-07 15:00:00,3,23,53.53,95.22,32,128,869.12
2025-01-07 15:00:00,4,11,26.15,37.43,32,128,526.88
2025-01-07 15:00:00,5,15,45.4,51.97,32,128,767.5
2025-01-07 15:00:00,6,12,32.27,44.26,32,128,603.38
2025-01-07 15:00:00,7,10,23.37,43.89,32,128,492.12
2025-01-07 15:00:00,8,12,32.02,49.14,32,128,600.25
2025-01-07 15:00:00,9,18,42.32,61.05,32,128,729.0
2025-01-07 16:00:00,0,12,35.83,41.44,32,128,647.88
2025-01-07 16:00:00,1,11,26.96,38.72,32,128,537.0
2025-01-07 16:00:00,2,9,22.91,38.39,32,128,486.38
2025-01-07 16:00:00,3,26,63.8,120.5,32,128,997.5
2025-01-07 16:00:00,4,13,31.0,46.42,32,128,587.5
2025-01-07 16:00:00,5,14,37.32,61.2,32,128,666.5
2025-01-07 16:00:00,6,11,32.91,53.8,32,128,611.38
2025-01-07 16:00:00,7,13,36.27,43.69,32,128,653.38
2025-01-07 16:00:00,8,13,30.13,38.83,32,128,576.62
2025-01-07 16:00:00,9,17,42.13,73.58,32,128,726.62
2025-01-07 17:00:00,0,12,31.31,52.49,32,128,591.38
2025-01-07 17:00:00,1,10,25.75,31.46,32,128,521.88
2025-01-07 17:00:00,2,10,22.88,52.76,32,128,486.0
2025-01-07 17:00:00,3,23,54.83,77.85,32,128,885.38
2025-01-07 17:00:00,4,12,31.72,46.54,32,128,596.5
2025-01-07 17:00:00,5,15,40.35,57.8,32,128,704.38
2025-01-07 17:00:00,6,12,33.03,50.17,32,128,612.88
2025-01-07 17:00:00,7,13,30.7,52.8,32,128,583.75
2025-01-07 17:00:00,8,14,31.3,64.73,32,128,591.25
2025-01-07 17:00:00,9,17,38.01,73.95,32,128,675.12
2025-01-07 18:00:00,0,11,24.23,35.0,32,128,502.88
2025-01-07 18:00:00,1,11,28.1,44.24,32,128,551.25
2025-01-07 18:00:00,2,10,25.83,38.61,32,128,522.88
2025-01-07 18:00:00,3,25,66.86,101.15,32,128,1035.75
2025-01-07 18:00:00,4,12,23.0,41.3,32,128,487.5
2025-01-07 18:00:00,5,14,32.81,48.05,32,128,610.12
2025-01-07 18:00:00,6,12,27.03,44.91,32,128,537.88
2025-01-07 18:00:00,7,12,31.01,58.0,32,128,587.62
2025-01-07 18:00:00,8,14,30.88,52.65,32,128,586.0
2025-01-07 18:00:00,9,18,42.69,75.95,32,128,733.62
2025-01-07 19:00:00,0,13,35.96,54.29,32,128,649.5
2025-01-07 19:00:00,1,10,23.37,37.82,32,128,492.12
2025-01-07 19:00:00,2,12,24.49,39.29,32,128,506.12
2025-01-07 19:00:00,3,25,66.97,76.23,32,128,1037.12
2025-01-07 19:00:00,4,11,28.4,49.41,32,128,555.0
2025-01-07 19:00:00,5,13,37.28,54.66,32,128,666.0
2025-01-07 19:00:00,6,12,30.99,58.05,32,128,587.38
2025-01-07 19:00:00,7,13,32.19,44.23,32,128,602.38
2025-01-07 19:00:00,8,13,33.66,42.38,32,128,620.75
2025-01-07 19:00:00,9,17,43.81,67.21,32,128,747.62
2025-01-07 20:00:00,0,9,20.15,30.63,32,128,451.88
2025-01-07 20:00:00,1,10,28.94,47.86,32,128,561.75
2025-01-07 20:00:00,2,10,26.31,37.7,32,128,528.88
2025-01-07 20:00:00,3,25,63.15,103.3,32,128,989.38
2025-01-07 20:00:00,4,11,26.73,54.55,32,128,534.12
2025-01-07 20:00:00,5,14,31.46,68.97,32,128,593.25
2025-01-07 20:00:00,6,11,29.48,43.67,32,128,568.5
2025-01-07 20:00:00,7,11,27.14,43.23,32,128,539.25
2025-01-07 20:00:00,8,14,37.15,51.91,32,128,664.38
2025-01-07 20:00:00,9,15,39.32,71.8,32,128,691.5
2025-01-07 21:00:00,0,12,37.02,40.95,32,128,662.75
2025-01-07 21:00:00,1,9,22.23,25.85,32,128,477.87
2025-01-07 21:00:00,2,12,30.8,39.23,32,128,585.0
2025-01-07 21:00:00,3,24,66.04,99.92,32,128,1025.5
2025-01-07 21:00:00,4,12,30.99,55.05,32,128,587.38
2025-01-07 21:00:00,5,16,33.74,76.01,32,128,621.75
2025-01-07 21:00:00,6,9,22.13,30.74,32,128,476.62
2025-01-07 21:00:00,7,11,32.04,45.85,32,128,600.5
2025-01-07 21:00:00,8,10,27.69,46.08,32,128,546.12
2025-01-07 21:00:00,9,17,40.26,75.72,32,128,703.25
2025-01-07 22:00:00,0,10,25.74,49.25,32,128,521.75
2025-01-07 22:00:00,1,9,22.17,28.03,32,128,477.12
